Graph,T_1 Value,T_1 Pot,T_1 Ratios,T_1 Time,T_1 Orientation,T_2 Value,T_2 Pot,T_2 Pot Ratios,T_2 Orientation,B_2 Value,B_2 Pot,B_2 Pot Ratios,B_2 Orientation,SamePot,TileTime,BondTime
ETzg,2,"[aaAA, aA]","[4, 2]",0.0112778999900911,"[[0, 0, -0.0, -0.0, 1.0, 1.0], [0, 0, 0, 0, -0.0, 1.0], [1.0, 0, 0, 1.0, -0.0, -0.0], [1.0, 0, 0.0, 0, 0, 0], [0.0, 1.0, 1.0, 0, 0, -0.0], [0.0, 0.0, 1.0, 0, 1.0, 0]]",3,"[abBB, AAAB, bb]","[3, 1, 2]","[[[0, 0, -0.0, -0.0, -0.0, 1.0], [0, 0, 0, 0, -0.0, -0.0], [-0.0, 0, 0, 0.0, -0.0, 1.0], [-0.0, 0, -0.0, 0, 0, 0], [-0.0, 0.0, -0.0, 0, 0, 1.0], [0.0, -0.0, -0.0, 0, -0.0, 0]], [[0, 0, 0.0, -0.0, 1.0, -0.0], [0, 0, 0, 0, 1.0, 1.0], [1.0, 0, 0, -0.0, 0.0, 0.0], [1.0, 0, 1.0, 0, 0, 0], [-0.0, -0.0, 1.0, 0, 0, -0.0], [0.0, 0.0, 0.0, 0, 0.0, 0]]]",2,,,,True,0.6958110999985365,1.9197433999943314
ETzo,3,"[aAAA, aA, aaa]","[3, 1, 2]",0.02043630000844132,"[[0, 0, 1.0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 1.0], [0.0, 0, 0, 0.0, 0.0, 1.0], [1.0, 0, 1.0, 0, 0, 1.0], [1.0, 1.0, 1.0, 0, 0, 0], [1.0, 0.0, 0.0, 0.0, 0, 0]]",3,"[abBB, Abb, AB]","[3, 2, 1]","[[[0, 0, 0.0, 1.0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 0.0], [0.0, 0, 0, 0.0, 1.0, 0.0], [0.0, 0, 0.0, 0, 0, 0.0], [0.0, 0.0, 0.0, 0, 0, 0], [0.0, 1.0, 0.0, 0.0, 0, 0]], [[0, 0, 0.0, 0.0, 0.0, 1.0], [0, 0, 0, 0, 0.0, 0.0], [1.0, 0, 0, 0.0, 0.0, 0.0], [0.0, 0, 1.0, 0, 0, 1.0], [1.0, 1.0, 0.0, 0, 0, 0], [0.0, 0.0, 1.0, 0.0, 0, 0]]]",2,,,,True,0.25454209999588784,4.817143400010536
ETzw,4,"[aaaaA, AA, aAA, aaAA]","[1, 1, 1, 3]",0.029733200004557148,"[[0, 0, 0.0, 1.0, 1.0, 0.0], [0, 0, 0, 0, 0.0, 0.0], [1.0, 0, 0, 1.0, 0.0, 0.0], [0.0, 0, 0.0, 0, 0, 1.0], [0.0, 1.0, 1.0, 0, 0, 0.0], [1.0, 1.0, 1.0, 0.0, 1.0, 0]]",4,"[aBB, aB, AABBB, bbbB]","[1, 1, 1, 3]","[[[0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0, 0.0, 1.0], [0.0, 0, 0, 0.0, 0.0, 0.0], [0.0, 0, -0.0, 0, 0, 1.0], [0.0, 0.0, 0.0, 0, 0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0]], [[0, 0, 1.0, 1.0, 0.0, 1.0], [0, 0, 0, 0, 0.0, 0.0], [0.0, 0, 0, 1.0, 1.0, 1.0], [0.0, 0, 0.0, 0, 0, 0.0], [1.0, 1.0, 0.0, 0, 0, 1.0], [0.0, 0.0, -0.0, 0.0, 0.0, 0]]]",2,,,,True,1.2816262999986066,9.949092100010603
ET~w,3,"[aaAA, aaaAA, AA]","[3, 2, 1]",0.020618399998056702,"[[0, 0, -0.0, -0.0, 1.0, 1.0], [0, 0, 0, 0, -0.0, -0.0], [1.0, 0, 0, -0.0, 1.0, -0.0], [1.0, 0, 1.0, 0, -0.0, -0.0], [0.0, 1.0, 0.0, 1.0, 0, 1.0], [0.0, 1.0, 1.0, 1.0, 0.0, 0]]",3,"[abBB, ab, AAbbB]","[3, 1, 2]","[[[0, 0, -0.0, -0.0, 0.0, 1.0], [0, 0, 0, 0, 1.0, -0.0], [-0.0, 0, 0, -0.0, 0.0, 1.0], [-0.0, 0, -0.0, 0, 1.0, 0.0], [-0.0, 0.0, -0.0, -0.0, 0, -0.0], [-0.0, -0.0, -0.0, -0.0, -0.0, 0]], [[0, 0, -0.0, 1.0, -0.0, -0.0], [0, 0, 0, 0, 0.0, 1.0], [1.0, 0, 0, 0.0, -0.0, -0.0], [0.0, 0, 1.0, 0, -0.0, -0.0], [1.0, -0.0, 1.0, -0.0, 0, 0.0], [0.0, 0.0, -0.0, 1.0, 1.0, 0]]]",2,,,,True,0.281294300002628,8.38449200001196
EUZO,3,"[aAA, aA, aaa]","[3, 2, 1]",0.023363799991784617,"[[0, 0, -0.0, 1.0, 0, -0.0], [0, 0, 0, -0.0, 1.0, -0.0], [1.0, 0, 0, 0, -0.0, 0], [0.0, 1.0, 0, 0, 0, -0.0], [0, 0.0, 1.0, 0, 0, 0], [1.0, 1.0, 0, 1.0, 0, 0]]",4,"[aC, AB, bCC, ccC]","[1, 1, 1, 3]","[[[0, 0, 0.0, 0.0, 0, 0.0], [0, 0, 0, 0.0, 0.0, 0.0], [0.0, 0, 0, 0, 0.0, 0], [0.0, 0.0, 0, 0, 0, 0.0], [0, 0.0, 1.0, 0, 0, 0], [0.0, 0.0, 0, 0.0, 0, 0]], [[0, 0, 1.0, 0.0, 0, 0.0], [0, 0, 0, 0.0, 0.0, 0.0], [0.0, 0, 0, 0, 0.0, 0], [0.0, 0.0, 0, 0, 0, 0.0], [0, 0.0, 0.0, 0, 0, 0], [0.0, 0.0, 0, 0.0, 0, 0]], [[0, 0, 0.0, 0.0, 0, 0.0], [0, 0, 0, 1.0, 1.0, 0.0], [0.0, 0, 0, 0, 0.0, 0], [1.0, 0.0, 0, 0, 0, 1.0], [0, 0.0, 0.0, 0, 0, 0], [1.0, 1.0, 0, 0.0, 0, 0]]]",3,,,,True,19.71981650000089,554.0379787999991
EUZ_,2,"[aa, aAA]","[2, 4]",0.011822400003438815,"[[0, 0, -0.0, -0.0, 0, 1.0], [0, 0, 0, -0.0, -0.0, 1.0], [1.0, 0, 0, 0, -0.0, -0.0], [1.0, 1.0, 0, 0, 0, 0], [0, 1.0, 1.0, 0, 0, 0], [0.0, 0.0, 1.0, 0, 0, 0]]",3,"[aB, AAB, bbB]","[2, 1, 3]","[[[0, 0, 0.0, 0.0, 0, 0.0], [0, 0, 0, 0.0, 0.0, 0.0], [0.0, 0, 0, 0, 0.0, 0.0], [0.0, 1.0, 0, 0, 0, 0], [0, 1.0, 0.0, 0, 0, 0], [0.0, 0.0, 0.0, 0, 0, 0]], [[0, 0, 0.0, 1.0, 0, 1.0], [0, 0, 0, 0.0, 0.0, 0.0], [1.0, 0, 0, 0, 1.0, 0.0], [0.0, 0.0, 0, 0, 0, 0], [0, 0.0, 0.0, 0, 0, 0], [-0.0, 1.0, 1.0, 0, 0, 0]]]",2,,,,True,0.19901290000416338,0.7473639999952866
EUZo,3,"[AA, aAAA, aaA]","[1, 1, 4]",0.021299200001521967,"[[0, 0, 1.0, 0.0, 0, 1.0], [0, 0, 0, -0.0, 1.0, 1.0], [0.0, 0, 0, 0, 1.0, 1.0], [1.0, 1.0, 0, 0, 0, 0.0], [0, 0.0, 0.0, 0, 0, 0], [0.0, 0.0, 0.0, 1.0, 0, 0]]",3,"[abB, AAAB, Ab]","[4, 1, 1]","[[[0, 0, 0.0, 0.0, 0, 1.0], [0, 0, 0, 0.0, -0.0, 1.0], [0.0, 0, 0, 0, 1.0, -0.0], [0.0, 0.0, 0, 0, 0, 1.0], [0, 0.0, 0.0, 0, 0, 0], [0.0, 0.0, 0.0, 0.0, 0, 0]], [[0, 0, 1.0, 0.0, 0, 0.0], [0, 0, 0, 1.0, -0.0, -0.0], [0.0, 0, 0, 0, -0.0, 1.0], [1.0, 0.0, 0, 0, 0, 0.0], [0, 1.0, -0.0, 0, 0, 0], [0.0, -0.0, -0.0, 0.0, 0, 0]]]",2,,,,True,0.21414809999987483,2.207661899999948
EUZw,2,"[aaaaa, aAA]","[1, 5]",0.011610300003667362,"[[0, 0, -0.0, 1.0, 0, -0.0], [0, 0, 0, -0.0, 1.0, -0.0], [1.0, 0, 0, 0, -0.0, -0.0], [0.0, 1.0, 0, 0, 0, -0.0], [0, 0.0, 1.0, 0, 0, -0.0], [1.0, 1.0, 1.0, 1.0, 1.0, 0]]",2,"[aaA, AAAAA]","[5, 1]","[[[0, 0, 1.0, 0.0, 0, 1.0], [0, 0, 0, 1.0, 0.0, 1.0], [0.0, 0, 0, 0, 1.0, 1.0], [1.0, 0.0, 0, 0, 0, 1.0], [0, 1.0, 0.0, 0, 0, 1.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0]]]",1,,,,True,0.008869199999026023,1.100008375942707e-06
EUxo,2,"[aAA, aaA]","[3, 3]",0.0082918999978574,"[[0, 0, 1.0, -0.0, -0.0, 0], [0, 0, 0, -0.0, -0.0, 1.0], [0.0, 0, 0, 0, 1.0, 1.0], [1.0, 1.0, 0, 0, 0, -0.0], [1.0, 1.0, 0.0, 0, 0, 0], [0, 0.0, 0.0, 1.0, 0, 0]]",3,"[aBB, ABB, bbB]","[1, 1, 4]","[[[0, 0, 1.0, 0.0, 0.0, 0], [0, 0, 0, 0.0, 0.0, 0.0], [0.0, 0, 0, 0, 0.0, 0.0], [0.0, 0.0, 0, 0, 0, 0.0], [0.0, 0.0, 0.0, 0, 0, 0], [0, 0.0, 0.0, 0.0, 0, 0]], [[0, 0, 0.0, 0.0, 0.0, 0], [0, 0, 0, 1.0, 1.0, 0.0], [0.0, 0, 0, 0, 0.0, 0.0], [1.0, 0.0, 0, 0, 0, 1.0], [1.0, 0.0, 1.0, 0, 0, 0], [0, 1.0, 1.0, 0.0, 0, 0]]]",2,,,,True,0.16237969999201596,0.1348096000001533
EUzW,3,"[aaAA, AA, aaA]","[3, 1, 2]",0.019643199993879534,"[[0, 0, 1.0, 0.0, 0.0, 1.0], [0, 0, 0, 1.0, 1.0, 0.0], [0.0, 0, 0, 0, -0.0, 0], [1.0, 0.0, 0, 0, 0, 1.0], [1.0, 0.0, 1.0, 0, 0, 0.0], [0.0, 1.0, 0, 0.0, 1.0, 0]]",4,"[abB, aBBB, AbbB, Ab]","[2, 1, 2, 1]","[[[0, 0, 0.0, 0.0, 0.0, 0.0], [0, 0, 0, 0.0, 0.0, 1.0], [0.0, 0, 0, 0, 0.0, 0], [1.0, 0.0, 0, 0, 0, 0.0], [0.0, 0.0, 1.0, 0, 0, 0.0], [0.0, 0.0, 0, 0.0, 0.0, 0]], [[0, 0, 0.0, 0.0, 1.0, 1.0], [0, 0, 0, 0.0, 1.0, 0.0], [1.0, 0, 0, 0, 0.0, 0], [0.0, 1.0, 0, 0, 0, 0.0], [0.0, 0.0, 0.0, 0, 0, 0.0], [0.0, 0.0, 0, 1.0, 1.0, 0]]]",2,,,,True,3.186648699993384,4.392235100007383
