Graph,T_1 Value,T_1 Pot,T_1 Ratios,T_1 Time,T_1 Orientation,T_2 Value,T_2 Pot,T_2 Pot Ratios,T_2 Orientation,B_2 Value,B_2 Pot,B_2 Pot Ratios,B_2 Orientation,SamePot,TileTime,BondTime
F?o|W,3,"[aAAA, a, aa]","[3, 2, 2]",0.025901000000885688,"[[0, 0, 0, 0, 1.0, 0, 1.0], [0, 0, 0, 0, 1.0, 0, 0], [0, 0, 0, 0, 0, 1.0, 1.0], [0, 0, 0, 0, 0, 1.0, 0], [0.0, 0.0, 0, 0, 0, 0.0, 1.0], [0, 0, 0.0, 0.0, 1.0, 0, 0.0], [0.0, 0, 0.0, 0, 0.0, 1.0, 0]]",4,"[a, AcCC, bc, BBcC]","[2, 2, 2, 1]","[[[0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 1.0, 0, 0], [0, 0, 0, 0, 0, 0.0, 0.0], [0, 0, 0, 0, 0, 1.0, 0], [0.0, 0.0, 0, 0, 0, 0.0, 0.0], [0, 0, 0.0, 0.0, 0.0, 0, 0.0], [0.0, 0, 0.0, 0, 0.0, 0.0, 0]], [[0, 0, 0, 0, 0.0, 0, 1.0], [0, 0, 0, 0, 0.0, 0, 0], [0, 0, 0, 0, 0, 0.0, 1.0], [0, 0, 0, 0, 0, 0.0, 0], [0.0, 0.0, 0, 0, 0, 0.0, 0.0], [0, 0, 0.0, 0.0, 0.0, 0, 0.0], [0.0, 0, 0.0, 0, 0.0, 0.0, 0]], [[0, 0, 0, 0, 1.0, 0, 0.0], [0, 0, 0, 0, 0.0, 0, 0], [0, 0, 0, 0, 0, 1.0, 0.0], [0, 0, 0, 0, 0, 0.0, 0], [0.0, 0.0, 0, 0, 0, 1.0, -0.0], [0, 0, 0.0, 0.0, 0.0, 0, 1.0], [0.0, 0, 0.0, 0, 1.0, 0.0, 0]]]",2,"[abBB, aB, AABB, Abbb, b]","[1, 2, 1, 1, 2]","[[[0, 0, 0, 0, 0.0, 0, 1.0], [0, 0, 0, 0, 0.0, 0, 0], [0, 0, 0, 0, 0, 1.0, 0.0], [0, 0, 0, 0, 0, 0.0, 0], [0.0, 0.0, 0, 0, 0, 1.0, 0.0], [0, 0, 0.0, 0.0, 0.0, 0, 0.0], [0.0, 0, 0.0, 0, 0.0, 0.0, 0]], [[0, 0, 0, 0, 0.0, 0, 0.0], [0, 0, 0, 0, 1.0, 0, 0], [0, 0, 0, 0, 0, 0.0, 0.0], [0, 0, 0, 0, 0, 1.0, 0], [1.0, 0.0, 0, 0, 0, 0.0, 0.0], [0, 0, 0.0, 0.0, 0.0, 0, 0.0], [0.0, 0, 1.0, 0, 1.0, 1.0, 0]]]",False,16.111291599998367,18.825481599997147
